time_s,ankle_dorsiflexion_deg,ankle_inversion_deg,joint1_target_deg,joint1_measured_deg,joint1_error_deg,joint1_torque_nm,joint1_goal_tick,joint4_target_deg,joint4_measured_deg,joint4_error_deg,joint4_torque_nm,joint4_goal_tick,joint6_target_deg,joint6_measured_deg,joint6_error_deg,joint6_torque_nm,joint6_goal_tick
17.580000000000002,-8.269365700648182,4.34791878112228,-8.269365700648182,-8.383322073921276,0.11395637327309505,0.004028855696980462,1954,7.900090968367455,7.92896459211998,-0.028873623752524835,-0.0005302677793033997,2138,0.3692747322807288,0.45435748180130053,-0.08508274952057171,-0.0034985879176772016,2052
17.59,-8.2420061585329,4.3608867929214155,-8.2420061585329,-8.356169075925258,0.11416291739235879,0.004039603925069567,1954,7.8976418249644444,7.926771219321796,-0.02912939435735218,-0.0005411296500998832,2138,0.3443643335684601,0.42939785660346785,-0.08503352303500776,-0.0034984742749696917,2052
17.6,-8.21456527114426,4.373811764528471,-8.21456527114426,-8.32893362339764,0.11436835225338068,0.00405031228528273,1955,7.895114735025025,7.924499627100536,-0.02938489207550976,-0.0005519861813200735,2138,0.31945053611923724,0.4044339962971083,-0.08498346017787106,-0.0034983261039625807,2052
17.61,-8.187043309312761,4.386693568379182,-8.187043309312761,-8.301615985131328,0.1145726758185654,0.004060980671924463,1955,7.89250972349056,7.922149837867532,-0.029640114376972886,-0.0005628372658126298,2138,0.2945335858222048,0.37946614726379957,-0.08493256144159479,-0.0034981434061121296,2051
17.62,-8.15944054466903,4.39953207733536,-8.15944054466903,-8.274216430730378,0.11477588606134936,0.004071608979711012,1955,7.8898268160714595,7.919721874805899,-0.029895058734439397,-0.0005736827964813278,2138,0.26961372859757377,0.3544945559244857,-0.08488082732691195,-0.0034979261832298342,2051
17.63,-8.131757249641227,4.412327164686094,-8.131757249641227,-8.246735230607335,0.11497798096610855,0.004082197103737415,1956,7.887066039246936,7.917215761870293,-0.03014972262335675,-0.0005845226662847198,2138,0.24469121039429592,0.3295194687370479,-0.084828258342752,-0.00349767443745274,2051
17.64,-8.103993697452294,4.425078704149042,-8.103993697452294,-8.219172655980556,0.11517895852826018,0.0040927449395049805,1956,7.88422742026474,7.914631523786689,-0.030404103521947414,-0.0005953567682370356,2138,0.21976627718755667,0.30454113219387047,-0.08477485500631377,-0.003497388171267938,2050
17.650000000000002,-8.076150162117274,4.437786569871659,-8.076150162117274,-8.191528978871531,0.11537881675425646,0.004103252382911301,1956,7.881310987140899,7.911969186052127,-0.030658198911227987,-0.0006061849954095179,2138,0.19483917497637995,0.2795597928194082,-0.08472061784302827,-0.0034970673875015955,2050
17.66,-8.048226918440639,4.450450636432436,-8.048226918440639,-8.163804472102218,0.11557755366157971,0.0041137193302469436,1956,7.878316768659431,7.9092287749344665,-0.03091200627503622,-0.0006170072409301232,2138,0.16991014978121052,0.25457569716775413,-0.08466554738654362,-0.0034967120893167995,2050
17.67,-8.020224242013516,4.46307077884215,-8.020224242013516,-8.135999409292326,0.11577516727881082,0.004124145678210547,1957,7.875244794372059,7.906410317472124,-0.031165523100064402,-0.0006278233979890831,2138,0.14497944764145973,0.22958909182020565,-0.08460964417874592,-0.0034963222802213458,2050
